C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_08_810.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_08_810.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_08_810.jpg, 0, 0, 0, 7.816118E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_020.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_020.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_020.jpg, 0, 0, 0, 7.799209E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_123.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_123.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_123.jpg, 0, 0, 0, 8.040853E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_234.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_234.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_234.jpg, 0, 0, 0, 7.779662E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_336.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_336.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_336.jpg, 0, 0, 0, 7.784121E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_438.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_438.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_438.jpg, 0, 0, 0, 7.894893E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_541.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_541.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_541.jpg, 0, 0, 0, 7.832654E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_643.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_643.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_643.jpg, 0, 0, 0, 7.804363E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_744.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_744.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_744.jpg, 0, 0, 0, 7.898763E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_848.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_848.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_848.jpg, 0, 0, 0, 8.093808E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_09_956.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_09_956.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_09_956.jpg, 0, 0, 0, 7.856276E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_063.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_063.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_063.jpg, 0, 0, 0, 7.921876E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_171.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_171.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_171.jpg, 0, 0, 0, 7.951601E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_300.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_300.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_300.jpg, 0, 0, 0, 8.500099E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_397.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_397.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_397.jpg, 0, 0, 0, 7.909842E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_510.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_510.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_510.jpg, 0, 0, 0, 7.871335E-05
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_612.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_612.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_612.jpg, 0, 0.2977326, 0, 0.3582691
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_721.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_721.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_721.jpg, 0, 0.6739563, 0, 1.217999
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_826.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_826.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_826.jpg, 0, 0.3561228, 0, 1.712985
C:\Users\Anuja Shelke\Desktop\data\IMG\center_2020_12_25_20_56_10_940.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\left_2020_12_25_20_56_10_940.jpg, C:\Users\Anuja Shelke\Desktop\data\IMG\right_2020_12_25_20_56_10_940.jpg, 0, 0.01684619, 0, 1.874312
